video_id,class,label
11680,Thumb Up,18
59734,Zooming Out With Full Hand,23
97834,Thumb Down,17
114714,Thumb Up,18
87489,Stop Sign,12
23019,Swiping Right,15
140260,Zooming In With Two Fingers,22
124242,Swiping Left,14
68621,Swiping Right,15
79176,Pulling Two Fingers In,2
48977,Pushing Two Fingers Away,4
75837,Zooming In With Full Hand,21
136329,Zooming Out With Two Fingers,24
28113,Thumb Down,17
125968,Pulling Two Fingers In,2
120193,Drumming Fingers,0
64921,Pulling Two Fingers In,2
139389,Pulling Hand In,1
92207,Pushing Hand Away,3
141938,Zooming Out With Two Fingers,24
2549,Thumb Down,17
11898,Turning Hand Counterclockwise,20
109739,Zooming In With Full Hand,21
48321,Thumb Up,18
23011,Thumb Up,18
53187,Shaking Hand,7
10928,Swiping Up,16
145886,Pulling Two Fingers In,2
132823,Zooming In With Full Hand,21
35277,Thumb Up,18
63709,Drumming Fingers,0
124090,Zooming Out With Two Fingers,24
103865,Stop Sign,12
368,Pulling Two Fingers In,2
106522,Pulling Two Fingers In,2
126429,Shaking Hand,7
80693,Drumming Fingers,0
99372,Zooming In With Two Fingers,22
20659,Swiping Up,16
12960,Zooming In With Full Hand,21
84165,Sliding Two Fingers Down,8
6819,Sliding Two Fingers Right,10
118316,Turning Hand Clockwise,19
31090,Thumb Down,17
1249,Zooming In With Two Fingers,22
13584,Thumb Up,18
60322,Swiping Left,14
46285,Pulling Hand In,1
93526,Turning Hand Clockwise,19
111646,Zooming Out With Two Fingers,24
108703,Pushing Hand Away,3
65301,Sliding Two Fingers Up,11
36998,Swiping Down,13
117803,Stop Sign,12
137958,Swiping Down,13
22629,Swiping Down,13
129181,Swiping Right,15
104431,Zooming In With Full Hand,21
45333,Thumb Up,18
79799,Rolling Hand Forward,6
63566,Rolling Hand Forward,6
127304,Sliding Two Fingers Down,8
96966,Pushing Two Fingers Away,4
62331,Pulling Hand In,1
17889,Shaking Hand,7
24343,Sliding Two Fingers Left,9
75262,Stop Sign,12
146208,Sliding Two Fingers Left,9
81641,Sliding Two Fingers Left,9
111734,Pulling Two Fingers In,2
109657,Thumb Up,18
70142,Sliding Two Fingers Right,10
775,Thumb Up,18
63249,Zooming Out With Full Hand,23
74003,Shaking Hand,7
89929,Zooming Out With Two Fingers,24
56492,Drumming Fingers,0
134097,Pulling Two Fingers In,2
138901,Stop Sign,12
57128,Thumb Down,17
11854,Rolling Hand Forward,6
122991,Zooming In With Full Hand,21
29628,Turning Hand Clockwise,19
58309,Sliding Two Fingers Right,10
60469,Zooming In With Two Fingers,22
86721,Zooming In With Full Hand,21
61712,Pushing Two Fingers Away,4
122069,Thumb Down,17
70053,Sliding Two Fingers Left,9
68017,Swiping Down,13
21507,Pushing Two Fingers Away,4
1388,Turning Hand Clockwise,19
8150,Pulling Two Fingers In,2
73371,Swiping Down,13
141615,Pushing Hand Away,3
47299,Sliding Two Fingers Down,8
57019,Zooming In With Full Hand,21
64880,Zooming In With Two Fingers,22
33271,Sliding Two Fingers Left,9
22903,Swiping Right,15
100714,Zooming Out With Two Fingers,24
105732,Swiping Right,15
73267,Zooming In With Two Fingers,22
102626,Sliding Two Fingers Down,8
91295,Sliding Two Fingers Left,9
141568,Swiping Right,15
110970,Turning Hand Clockwise,19
18384,Swiping Down,13
9310,Swiping Up,16
142003,Swiping Left,14
76705,Zooming Out With Two Fingers,24
9417,Pushing Two Fingers Away,4
52526,Sliding Two Fingers Up,11
110993,Drumming Fingers,0
135588,Stop Sign,12
45506,Swiping Up,16
75778,Turning Hand Counterclockwise,20
59861,Rolling Hand Forward,6
104554,Swiping Up,16
79744,Sliding Two Fingers Up,11
141136,Pushing Two Fingers Away,4
124214,Turning Hand Counterclockwise,20
14579,Swiping Left,14
21537,Thumb Down,17
104640,Sliding Two Fingers Down,8
120019,Swiping Up,16
872,Sliding Two Fingers Down,8
60552,Pushing Hand Away,3
5422,Pulling Hand In,1
19524,Turning Hand Clockwise,19
75094,Rolling Hand Forward,6
23978,Thumb Down,17
66307,Stop Sign,12
115796,Zooming Out With Two Fingers,24
66599,Stop Sign,12
50726,Zooming In With Two Fingers,22
139602,Swiping Up,16
11933,Stop Sign,12
80435,Zooming In With Full Hand,21
28573,Rolling Hand Forward,6
45278,Stop Sign,12
84849,Turning Hand Counterclockwise,20
8436,Sliding Two Fingers Right,10
105998,Thumb Up,18
21968,Turning Hand Counterclockwise,20
33374,Turning Hand Counterclockwise,20
16743,Pushing Hand Away,3
85239,Stop Sign,12
20656,Swiping Down,13
88208,Swiping Up,16
49990,Sliding Two Fingers Right,10
16718,Thumb Down,17
48260,Drumming Fingers,0
93537,Zooming Out With Full Hand,23
63600,Thumb Up,18
96310,Rolling Hand Backward,5
43046,Pulling Hand In,1
24702,Zooming Out With Two Fingers,24
88817,Sliding Two Fingers Left,9
105181,Thumb Up,18
39675,Pushing Hand Away,3
54271,Shaking Hand,7
138605,Drumming Fingers,0
125062,Zooming In With Two Fingers,22
123149,Turning Hand Clockwise,19
144169,Pulling Two Fingers In,2
125797,Zooming In With Full Hand,21
106309,Stop Sign,12
71776,Drumming Fingers,0
23613,Zooming Out With Full Hand,23
80726,Pushing Two Fingers Away,4
68447,Swiping Right,15
76559,Turning Hand Clockwise,19
102923,Zooming Out With Full Hand,23
51115,Swiping Down,13
68106,Sliding Two Fingers Left,9
18730,Zooming Out With Full Hand,23
31807,Pushing Hand Away,3
32896,Sliding Two Fingers Down,8
82476,Swiping Down,13
57615,Rolling Hand Forward,6
10726,Rolling Hand Forward,6
16410,Swiping Left,14
84908,Swiping Up,16
75902,Thumb Up,18
23270,Stop Sign,12
43187,Sliding Two Fingers Down,8
65768,Swiping Up,16
48924,Stop Sign,12
101904,Swiping Up,16
35740,Swiping Down,13
88221,Zooming In With Two Fingers,22
55399,Rolling Hand Forward,6
22200,Pulling Hand In,1
138465,Zooming In With Two Fingers,22
43005,Rolling Hand Forward,6
30074,Thumb Down,17
10154,Pushing Hand Away,3
49313,Sliding Two Fingers Up,11
135297,Sliding Two Fingers Up,11
37156,Zooming In With Two Fingers,22
65141,Swiping Left,14
96964,Swiping Up,16
128415,Pulling Two Fingers In,2
89861,Swiping Down,13
89853,Thumb Up,18
18127,Rolling Hand Forward,6
14639,Sliding Two Fingers Up,11
96478,Shaking Hand,7
122819,Zooming In With Two Fingers,22
5550,Pushing Two Fingers Away,4
56207,Zooming In With Full Hand,21
146455,Sliding Two Fingers Down,8
126009,Stop Sign,12
98363,Turning Hand Clockwise,19
89450,Sliding Two Fingers Down,8
135007,Zooming In With Two Fingers,22
80927,Zooming In With Full Hand,21
30525,Turning Hand Counterclockwise,20
92977,Sliding Two Fingers Right,10
37480,Pushing Two Fingers Away,4
53736,Thumb Down,17
55839,Drumming Fingers,0
60377,Shaking Hand,7
75594,Rolling Hand Forward,6
107567,Swiping Right,15
27676,Pulling Two Fingers In,2
117733,Turning Hand Clockwise,19
11357,Swiping Down,13
21758,Swiping Right,15
143335,Sliding Two Fingers Left,9
86819,Zooming In With Two Fingers,22
118979,Pushing Two Fingers Away,4
44710,Swiping Up,16
142462,Swiping Right,15
5136,Pulling Hand In,1
7334,Sliding Two Fingers Right,10
110974,Zooming Out With Two Fingers,24
19150,Drumming Fingers,0
123656,Zooming Out With Full Hand,23
9457,Zooming Out With Two Fingers,24
91580,Sliding Two Fingers Right,10
136096,Sliding Two Fingers Up,11
143878,Turning Hand Counterclockwise,20
26535,Sliding Two Fingers Left,9
127348,Swiping Left,14
126761,Rolling Hand Forward,6
8062,Zooming Out With Full Hand,23
125986,Swiping Left,14
28460,Swiping Left,14
49790,Sliding Two Fingers Down,8
69131,Swiping Up,16
106133,Pulling Two Fingers In,2
8231,Zooming In With Full Hand,21
9608,Sliding Two Fingers Up,11
72073,Zooming Out With Two Fingers,24
61527,Zooming In With Full Hand,21
38174,Rolling Hand Forward,6
70955,Pushing Hand Away,3
11543,Pulling Hand In,1
76374,Zooming In With Two Fingers,22
99766,Rolling Hand Forward,6
15283,Swiping Down,13
33264,Drumming Fingers,0
80885,Zooming Out With Two Fingers,24
89085,Sliding Two Fingers Up,11
40179,Pulling Hand In,1
9917,Zooming Out With Two Fingers,24
79362,Turning Hand Clockwise,19
13190,Pushing Hand Away,3
65331,Swiping Right,15
84218,Pulling Two Fingers In,2
87769,Swiping Left,14
90792,Zooming Out With Two Fingers,24
96781,Swiping Up,16
19720,Stop Sign,12
49208,Thumb Down,17
61720,Stop Sign,12
22583,Thumb Up,18
98667,Zooming In With Two Fingers,22
2896,Zooming In With Two Fingers,22
114179,Pulling Two Fingers In,2
40535,Swiping Up,16
140415,Shaking Hand,7
124330,Zooming In With Two Fingers,22
52718,Pushing Hand Away,3
13101,Sliding Two Fingers Up,11
134506,Zooming In With Full Hand,21
13077,Sliding Two Fingers Up,11
64878,Zooming Out With Full Hand,23
38087,Stop Sign,12
135581,Turning Hand Clockwise,19
23785,Rolling Hand Forward,6
87876,Drumming Fingers,0
5518,Rolling Hand Forward,6
33705,Swiping Down,13
6883,Thumb Up,18
11114,Shaking Hand,7
98557,Pushing Hand Away,3
99064,Zooming Out With Two Fingers,24
81819,Zooming In With Two Fingers,22
78164,Pulling Hand In,1
32981,Thumb Up,18
117518,Sliding Two Fingers Left,9
109100,Thumb Down,17
9318,Sliding Two Fingers Right,10
47501,Zooming In With Full Hand,21
51007,Swiping Up,16
124818,Rolling Hand Backward,5
30193,Zooming Out With Full Hand,23
78638,Rolling Hand Backward,5
106274,Zooming In With Two Fingers,22
105280,Rolling Hand Forward,6
142310,Pulling Two Fingers In,2
94072,Swiping Right,15
84678,Swiping Up,16
88339,Swiping Left,14
30760,Stop Sign,12
130280,Pushing Hand Away,3
134960,Zooming Out With Full Hand,23
83077,Sliding Two Fingers Left,9
8922,Rolling Hand Forward,6
12081,Zooming Out With Full Hand,23
133404,Stop Sign,12
145163,Zooming Out With Two Fingers,24
50595,Thumb Down,17
129600,Sliding Two Fingers Up,11
77711,Sliding Two Fingers Left,9
130180,Sliding Two Fingers Down,8
76252,Turning Hand Clockwise,19
21980,Pushing Hand Away,3
14459,Zooming Out With Two Fingers,24
130567,Zooming Out With Full Hand,23
6187,Swiping Down,13
35756,Turning Hand Counterclockwise,20
124229,Zooming Out With Two Fingers,24
34436,Swiping Up,16
66521,Swiping Left,14
141519,Zooming In With Full Hand,21
61008,Thumb Down,17
30835,Swiping Down,13
105312,Shaking Hand,7
52277,Zooming In With Two Fingers,22
133859,Sliding Two Fingers Right,10
81425,Sliding Two Fingers Up,11
38605,Sliding Two Fingers Left,9
113266,Drumming Fingers,0
4408,Drumming Fingers,0
59539,Swiping Up,16
70523,Shaking Hand,7
12720,Zooming In With Full Hand,21
7350,Drumming Fingers,0
61927,Stop Sign,12
147298,Sliding Two Fingers Left,9
55998,Zooming In With Two Fingers,22
60680,Thumb Down,17
63349,Pushing Two Fingers Away,4
507,Sliding Two Fingers Down,8
85393,Swiping Up,16
27551,Drumming Fingers,0
104985,Swiping Left,14
70141,Zooming In With Two Fingers,22
144917,Stop Sign,12
24044,Pulling Two Fingers In,2
125888,Zooming In With Two Fingers,22
13731,Turning Hand Clockwise,19
68220,Shaking Hand,7
46974,Zooming In With Full Hand,21
143084,Swiping Left,14
71543,Zooming Out With Full Hand,23
45096,Pulling Hand In,1
59657,Thumb Down,17
17843,Thumb Up,18
120679,Zooming In With Full Hand,21
139332,Swiping Right,15
28549,Turning Hand Counterclockwise,20
50342,Zooming In With Full Hand,21
64211,Swiping Down,13
40537,Sliding Two Fingers Down,8
12498,Pushing Hand Away,3
100799,Swiping Left,14
42584,Rolling Hand Backward,5
45884,Sliding Two Fingers Up,11
129212,Zooming Out With Two Fingers,24
35558,Swiping Right,15
22681,Pulling Hand In,1
43538,Pushing Two Fingers Away,4
108039,Thumb Up,18
135589,Sliding Two Fingers Up,11
20895,Stop Sign,12
75588,Rolling Hand Forward,6
68601,Pushing Hand Away,3
46125,Zooming Out With Two Fingers,24
21643,Zooming In With Full Hand,21
8010,Rolling Hand Forward,6
80324,Zooming In With Full Hand,21
4358,Swiping Up,16
127066,Pulling Two Fingers In,2
56305,Zooming In With Full Hand,21
67524,Swiping Right,15
9613,Turning Hand Clockwise,19
136207,Zooming Out With Full Hand,23
6552,Pulling Hand In,1
110760,Sliding Two Fingers Up,11
82571,Drumming Fingers,0
142297,Rolling Hand Backward,5
28875,Swiping Down,13
84012,Drumming Fingers,0
78820,Thumb Down,17
86295,Sliding Two Fingers Up,11
126807,Zooming In With Full Hand,21
73404,Shaking Hand,7
92091,Zooming In With Two Fingers,22
28414,Pushing Two Fingers Away,4
128771,Swiping Right,15
129501,Turning Hand Clockwise,19
56031,Zooming In With Two Fingers,22
24610,Sliding Two Fingers Down,8
90581,Rolling Hand Forward,6
145903,Pulling Hand In,1
111559,Swiping Up,16
119104,Sliding Two Fingers Down,8
87309,Swiping Down,13
14466,Zooming In With Full Hand,21
34465,Zooming In With Full Hand,21
94893,Thumb Down,17
73874,Swiping Up,16
50495,Swiping Up,16
94887,Sliding Two Fingers Down,8
107211,Zooming Out With Full Hand,23
86505,Drumming Fingers,0
56465,Swiping Right,15
1145,Swiping Down,13
5893,Pulling Two Fingers In,2
105007,Swiping Left,14
31198,Turning Hand Counterclockwise,20
13470,Swiping Up,16
94162,Zooming In With Full Hand,21
66089,Thumb Up,18
73076,Thumb Down,17
132703,Turning Hand Counterclockwise,20
40380,Turning Hand Clockwise,19
138338,Stop Sign,12
44705,Swiping Down,13
46250,Swiping Left,14
126744,Zooming In With Full Hand,21
110019,Pulling Two Fingers In,2
121197,Drumming Fingers,0
104123,Zooming Out With Two Fingers,24
32054,Swiping Right,15
94154,Shaking Hand,7
35973,Pulling Hand In,1
53690,Pulling Hand In,1
127389,Swiping Right,15
15491,Swiping Down,13
70313,Rolling Hand Forward,6
114869,Zooming Out With Full Hand,23
116092,Stop Sign,12
112301,Shaking Hand,7
25952,Turning Hand Counterclockwise,20
138890,Zooming In With Two Fingers,22
75472,Sliding Two Fingers Up,11
101415,Pulling Hand In,1
71834,Shaking Hand,7
105876,Pushing Hand Away,3
38660,Pulling Hand In,1
26998,Swiping Left,14
26105,Pushing Hand Away,3
13230,Turning Hand Counterclockwise,20
54411,Zooming In With Full Hand,21
138828,Zooming Out With Two Fingers,24
59108,Shaking Hand,7
25410,Pulling Two Fingers In,2
122809,Sliding Two Fingers Up,11
101649,Stop Sign,12
14019,Thumb Up,18
100992,Zooming Out With Two Fingers,24
106127,Zooming Out With Two Fingers,24
22814,Pushing Two Fingers Away,4
64786,Swiping Up,16
110710,Shaking Hand,7
65924,Sliding Two Fingers Down,8
39242,Rolling Hand Forward,6
64496,Rolling Hand Forward,6
139022,Swiping Right,15
138347,Zooming Out With Two Fingers,24
87263,Zooming Out With Two Fingers,24
95090,Swiping Right,15
138562,Sliding Two Fingers Left,9
141539,Swiping Left,14
96906,Pulling Hand In,1
147765,Thumb Up,18
112242,Turning Hand Counterclockwise,20
18896,Zooming In With Two Fingers,22
124278,Zooming Out With Two Fingers,24
112044,Swiping Right,15
122155,Sliding Two Fingers Down,8
112387,Swiping Left,14
6073,Swiping Left,14
43845,Sliding Two Fingers Up,11
11001,Rolling Hand Forward,6
104323,Swiping Left,14
77067,Thumb Up,18
50769,Zooming Out With Full Hand,23
62458,Swiping Right,15
40795,Sliding Two Fingers Down,8
4598,Thumb Down,17
37157,Pushing Hand Away,3
19020,Pushing Two Fingers Away,4
41455,Sliding Two Fingers Up,11
54783,Turning Hand Clockwise,19
60425,Drumming Fingers,0
88460,Pulling Hand In,1
59409,Sliding Two Fingers Down,8
17237,Pushing Hand Away,3
124251,Drumming Fingers,0
76205,Zooming Out With Full Hand,23
65248,Sliding Two Fingers Down,8
30795,Pushing Two Fingers Away,4
90642,Sliding Two Fingers Right,10
82369,Swiping Left,14
4279,Zooming Out With Two Fingers,24
40217,Pulling Hand In,1
113555,Sliding Two Fingers Up,11
33203,Swiping Up,16
58998,Pulling Two Fingers In,2
93460,Sliding Two Fingers Left,9
91778,Rolling Hand Forward,6
142244,Sliding Two Fingers Down,8
82046,Drumming Fingers,0
147124,Drumming Fingers,0
130803,Drumming Fingers,0
46306,Zooming Out With Two Fingers,24
143395,Thumb Down,17
139550,Zooming Out With Full Hand,23
6440,Turning Hand Clockwise,19
65278,Thumb Up,18
137708,Zooming In With Two Fingers,22
86499,Zooming In With Two Fingers,22
147534,Swiping Left,14
695,Zooming In With Two Fingers,22
17879,Swiping Right,15
115980,Swiping Up,16
52913,Sliding Two Fingers Up,11
53382,Sliding Two Fingers Left,9
90862,Sliding Two Fingers Right,10
147691,Shaking Hand,7
130860,Sliding Two Fingers Left,9
19140,Swiping Up,16
54767,Drumming Fingers,0
103183,Thumb Down,17
58505,Pushing Two Fingers Away,4
129409,Sliding Two Fingers Right,10
81698,Zooming In With Full Hand,21
53294,Zooming Out With Two Fingers,24
129474,Pulling Hand In,1
147209,Turning Hand Counterclockwise,20
144738,Pushing Two Fingers Away,4
56422,Shaking Hand,7
53778,Pushing Two Fingers Away,4
119525,Thumb Up,18
37903,Thumb Up,18
57740,Rolling Hand Backward,5
31458,Pushing Hand Away,3
47331,Pushing Two Fingers Away,4
61494,Sliding Two Fingers Up,11
5012,Rolling Hand Forward,6
143682,Sliding Two Fingers Down,8
109815,Pushing Hand Away,3
138988,Thumb Up,18
87895,Thumb Up,18
4007,Shaking Hand,7
12352,Zooming In With Two Fingers,22
16373,Swiping Up,16
28536,Swiping Down,13
76773,Rolling Hand Forward,6
55365,Turning Hand Clockwise,19
52702,Pushing Hand Away,3
19465,Zooming In With Two Fingers,22
103726,Rolling Hand Backward,5
128354,Sliding Two Fingers Down,8
46591,Swiping Left,14
31063,Sliding Two Fingers Up,11
75506,Zooming In With Two Fingers,22
120687,Turning Hand Clockwise,19
3031,Zooming Out With Full Hand,23
20952,Sliding Two Fingers Down,8
59793,Rolling Hand Forward,6
2225,Pulling Two Fingers In,2
70287,Swiping Right,15
58819,Drumming Fingers,0
129176,Pulling Hand In,1
108953,Pushing Two Fingers Away,4
22298,Sliding Two Fingers Up,11
67974,Thumb Up,18
43499,Zooming In With Full Hand,21
21428,Zooming Out With Full Hand,23
146934,Thumb Up,18
35117,Sliding Two Fingers Left,9
17885,Turning Hand Counterclockwise,20
19949,Swiping Left,14
36764,Turning Hand Clockwise,19
140440,Sliding Two Fingers Left,9
28487,Sliding Two Fingers Left,9
28320,Rolling Hand Forward,6
119080,Shaking Hand,7
14485,Swiping Down,13
48601,Thumb Up,18
86697,Sliding Two Fingers Right,10
51815,Stop Sign,12
123932,Zooming In With Two Fingers,22
64541,Thumb Down,17
424,Swiping Right,15
131429,Sliding Two Fingers Up,11
37955,Zooming Out With Full Hand,23
101765,Pushing Two Fingers Away,4
10134,Sliding Two Fingers Right,10
8961,Swiping Down,13
101712,Swiping Right,15
141948,Drumming Fingers,0
29352,Sliding Two Fingers Down,8
113505,Stop Sign,12
60887,Swiping Up,16
143654,Zooming In With Full Hand,21
28918,Sliding Two Fingers Up,11
79413,Swiping Right,15
115266,Drumming Fingers,0
105146,Zooming Out With Full Hand,23
17364,Sliding Two Fingers Down,8
34700,Sliding Two Fingers Right,10
87817,Zooming In With Two Fingers,22
71505,Pulling Two Fingers In,2
91083,Pushing Hand Away,3
133808,Sliding Two Fingers Right,10
42970,Drumming Fingers,0
134949,Pushing Two Fingers Away,4
62429,Pulling Two Fingers In,2
6044,Swiping Right,15
22319,Swiping Left,14
146858,Pulling Two Fingers In,2
98811,Rolling Hand Forward,6
26150,Pushing Hand Away,3
15476,Sliding Two Fingers Up,11
133858,Sliding Two Fingers Left,9
32831,Sliding Two Fingers Up,11
103517,Zooming Out With Full Hand,23
103962,Zooming In With Full Hand,21
36651,Zooming Out With Two Fingers,24
1793,Sliding Two Fingers Left,9
103605,Sliding Two Fingers Right,10
50977,Sliding Two Fingers Up,11
30928,Rolling Hand Forward,6
73536,Sliding Two Fingers Right,10
134257,Stop Sign,12
97259,Swiping Left,14
25589,Swiping Up,16
22592,Swiping Up,16
38230,Shaking Hand,7
73792,Turning Hand Clockwise,19
117365,Thumb Up,18
46156,Drumming Fingers,0
43754,Zooming In With Two Fingers,22
80032,Turning Hand Counterclockwise,20
70295,Thumb Down,17
125982,Pulling Hand In,1
37481,Zooming Out With Two Fingers,24
105723,Thumb Up,18
